https://www.tripadvisor.com/Hotel_Review-g187323-d2503269-Reviews-Hotel_MANI_by_AMANO-Berlin.html#REVIEWS,Hotel MANI by AMANO,460,314,75,19,19
https://www.tripadvisor.com/Hotel_Review-g187323-d2078381-Reviews-Titanic_Comfort_Mitte-Berlin.html#REVIEWS,Titanic Comfort Mitte,558,956,338,89,47
https://www.tripadvisor.com/Hotel_Review-g187323-d2224240-Reviews-Hotel_Berlin_Mitte_by_Campanile-Berlin.html#REVIEWS,Hotel Berlin Mitte by Campanile,60,146,64,18,18
https://www.tripadvisor.com/Hotel_Review-g187323-d20313547-Reviews-The_niu_Dwarf-Berlin.html#REVIEWS,the niu Dwarf,2,4,3,1,0
https://www.tripadvisor.com/Hotel_Review-g187323-d569283-Reviews-Quentin_Design_hotel-Berlin.html#REVIEWS,Quentin Design hotel,102,219,122,69,76
https://www.tripadvisor.com/Hotel_Review-g187323-d1082337-Reviews-Best_Western_Hotel_Am_Spittelmarkt-Berlin.html#REVIEWS,Best Western Hotel Am Spittelmarkt,519,1117,335,77,36
https://www.tripadvisor.com/Hotel_Review-g187323-d1841457-Reviews-Metropol_Hostel_Berlin-Berlin.html#REVIEWS,Metropol Hostel Berlin,25,68,45,18,26
https://www.tripadvisor.com/Hotel_Review-g187323-d250458-Reviews-Enjoy_hotel_Berlin_City_Messe-Berlin.html#REVIEWS,enjoy hotel Berlin City Messe,134,232,129,35,21
https://www.tripadvisor.com/Hotel_Review-g187323-d14192791-Reviews-B_B_Hotel_Berlin_Charlottenburg-Berlin.html#REVIEWS,B&B Hotel Berlin-Charlottenburg,12,19,4,2,1
https://www.tripadvisor.com/Hotel_Review-g187323-d4220180-Reviews-Motel_Plus_Berlin-Berlin.html#REVIEWS,Motel Plus Berlin,70,116,53,14,13
https://www.tripadvisor.com/Hotel_Review-g187323-d19772055-Reviews-Numa_l_Belfort_Rooms_Apartments-Berlin.html#REVIEWS,numa l Belfort Rooms & Apartments,7,1,0,0,0
https://www.tripadvisor.com/Hotel_Review-g187323-d2481544-Reviews-Waldorf_Astoria_Berlin-Berlin.html#REVIEWS,Waldorf Astoria Berlin,1574,367,150,67,55
